Average_Score
3.6281120126534097
3.9406954138946944
4.851454048364545
5.050110341154075
5.492738623765771
5.0218437038242465
6.045825828298823
5.331354647228035
4.923828810938522
3.3995561980204414
3.9808787285234613
6.045825828298823
4.923828810938522
6.442505906317912
6.284308817478088
6.045825828298823
3.9406954138946944
6.44095899898325
6.856666914552859
6.079353040540752
4.868058986734823
6.282873063708624
5.432144762551111
