Average_Score
7.06364700533021
5.62981268804044
7.06364700533021
6.186289392969946
7.620634755325443
5.832583306543563
7.06364700533021
7.208463880666312
7.06364700533021
4.689981522377716
6.856666914552858
7.290579014926137
7.450129178662681
6.666876637113378
6.856666914552859
4.085829941290786
6.045825828298824
7.450129178662681
6.44095899898325
5.456424712294424
