Average_Score
5.050110341154075
7.450129178662681
6.282873063708624
5.331354647228035
3.8798076038502898
6.550184671364329
7.06364700533021
6.282873063708624
5.1311166629648195
6.045825828298823
5.832583306543563
5.102244385654751
5.392802248259726
7.06364700533021
5.492738623765771
4.141315763472413
