Average_Score
7.06364700533021
5.428778171923977
6.079353040540752
5.333109389543126
5.832583306543563
4.923828810938522
6.550184671364329
3.940695413894694
6.284308817478088
6.856666914552859
6.045825828298823
6.044547373477417
6.856666914552859
5.2423264270800916
6.551811638123068
3.9653165420300125
5.913318337221493
6.045825828298823
6.856666914552859
3.7211150587039143
4.923828810938522
5.273657487405248
6.045825828298823
7.06364700533021
6.856666914552859
3.9406954138946944
6.442505906317912
